x_distance,y_distance,sound_intensity,direction
3.500000000000000000e+01,0.000000000000000000e+00,1.491186391129944866e+02,2.214297435588180818e+00
3.600000000000000000e+01,0.000000000000000000e+00,1.488739499846542458e+02,2.245537269018449411e+00
3.700000000000000000e+01,0.000000000000000000e+00,1.486359655186601003e+02,2.275290391037114279e+00
3.800000000000000000e+01,0.000000000000000000e+00,1.484043280676638119e+02,2.303611428581403331e+00
3.900000000000000000e+01,0.000000000000000000e+00,1.481787078594700233e+02,2.330559081670667609e+00
4.000000000000000000e+01,0.000000000000000000e+00,1.479588001734407499e+02,2.356194490192344837e+00
4.100000000000000000e+01,0.000000000000000000e+00,1.477443228656052838e+02,2.380579899365063312e+00
4.200000000000000000e+01,0.000000000000000000e+00,1.475350141920419844e+02,2.403777593469328178e+00
4.300000000000000000e+01,0.000000000000000000e+00,1.473306308884082796e+02,2.425849063920912929e+00
4.400000000000000000e+01,0.000000000000000000e+00,1.471309464702762568e+02,2.446854377393090196e+00
4.500000000000000000e+01,0.000000000000000000e+00,1.469357497244931210e+02,2.466851711366240707e+00
4.600000000000000000e+01,0.000000000000000000e+00,1.467448433663685137e+02,2.485897027348257016e+00
4.700000000000000000e+01,0.000000000000000000e+00,1.465580428412856406e+02,2.504043855451100420e+00
4.800000000000000000e+01,0.000000000000000000e+00,1.463751752524882477e+02,2.521343167606971747e+00
4.900000000000000000e+01,0.000000000000000000e+00,1.461960783994297230e+02,2.537843320192356700e+00
5.000000000000000000e+01,0.000000000000000000e+00,1.460205999132796251e+02,2.553590050042225723e+00
-5.000000000000000000e+01,1.000000000000000000e+00,1.460188630826949634e+02,2.650428598974545191e-01
-4.900000000000000000e+01,1.000000000000000000e+00,1.461942699693311170e+02,2.687030246351710949e-01
-4.800000000000000000e+01,1.000000000000000000e+00,1.463732907027433328e+02,2.724631494037916823e-01
-4.700000000000000000e+01,1.000000000000000000e+00,1.465560772631488931e+02,2.763272749750651514e-01
-4.600000000000000000e+01,1.000000000000000000e+00,1.467427914198058829e+02,2.802996563384511086e-01
-4.500000000000000000e+01,1.000000000000000000e+00,1.469336055897573772e+02,2.843847765938588568e-01
-4.400000000000000000e+01,1.000000000000000000e+00,1.471287037928088921e+02,2.885873618940774099e-01
-4.300000000000000000e+01,1.000000000000000000e+00,1.473282827159698627e+02,2.929123975255233381e-01
-4.200000000000000000e+01,1.000000000000000000e+00,1.475325529027615801e+02,2.973651452239236548e-01
-4.100000000000000000e+01,1.000000000000000000e+00,1.477417400853810818e+02,3.019511618302493372e-01
-4.000000000000000000e+01,1.000000000000000000e+00,1.479560866808070045e+02,3.066763194016827176e-01
-3.900000000000000000e+01,1.000000000000000000e+00,1.481758534756544634e+02,3.115468269026879788e-01
-3.800000000000000000e+01,1.000000000000000000e+00,1.484013215290743233e+02,3.165692536124036227e-01
-3.700000000000000000e+01,1.000000000000000000e+00,1.486327943284359208e+02,3.217505543966421855e-01
-3.600000000000000000e+01,1.000000000000000000e+00,1.488706002391591880e+02,3.270980970057928428e-01
-3.500000000000000000e+01,1.000000000000000000e+00,1.491150952981760440e+02,3.326196915739123572e-01
-3.400000000000000000e+01,1.000000000000000000e+00,1.493666664104825088e+02,3.383236225092596250e-01
-3.300000000000000000e+01,1.000000000000000000e+00,1.496257350205937655e+02,3.442186829824676608e-01
-3.200000000000000000e+01,1.000000000000000000e+00,1.498927613460822670e+02,3.503142122354022114e-01
-3.100000000000000000e+01,1.000000000000000000e+00,1.501682492796218753e+02,3.566201359514319380e-01
-3.000000000000000000e+01,1.000000000000000000e+00,1.504527520902093727e+02,3.631470099461762691e-01
-2.900000000000000000e+01,1.000000000000000000e+00,1.507468790850035134e+02,3.699060674565576856e-01
-2.800000000000000000e+01,1.000000000000000000e+00,1.510513034325474564e+02,3.769092703248210219e-01
-2.700000000000000000e+01,1.000000000000000000e+00,1.513667713987954357e+02,3.841693643925995216e-01
-2.600000000000000000e+01,1.000000000000000000e+00,1.516941133131485628e+02,3.916999394374240384e-01
-2.500000000000000000e+01,1.000000000000000000e+00,1.520342566678957041e+02,3.995154939993745269e-01
-2.400000000000000000e+01,1.000000000000000000e+00,1.523882418684426909e+02,4.076315054576268859e-01
-2.300000000000000000e+01,1.000000000000000000e+00,1.527572413039921173e+02,4.160645057238226974e-01
-2.200000000000000000e+01,1.000000000000000000e+00,1.531425826139773676e+02,4.248321629193424487e-01
-2.100000000000000000e+01,1.000000000000000000e+00,1.535457773065090805e+02,4.339533693938966152e-01
-2.000000000000000000e+01,1.000000000000000000e+00,1.539685562737981854e+02,4.434483364197381872e-01
-1.900000000000000000e+01,1.000000000000000000e+00,1.544129142946683260e+02,4.533386958545628231e-01
-1.800000000000000000e+01,1.000000000000000000e+00,1.548811663902112628e+02,4.636476090008060935e-01
-1.700000000000000000e+01,1.000000000000000000e+00,1.553760200210104472e+02,4.743998827919073680e-01
-1.600000000000000000e+01,1.000000000000000000e+00,1.559006687666870619e+02,4.856220932974686932e-01
-1.500000000000000000e+01,1.000000000000000000e+00,1.564589156085259845e+02,4.973427163468224221e-01
-1.400000000000000000e+01,1.000000000000000000e+00,1.570553377383840825e+02,5.095922648089258322e-01
-1.300000000000000000e+01,1.000000000000000000e+00,1.576955107862172554e+02,5.224034317165288099e-01
-1.200000000000000000e+01,1.000000000000000000e+00,1.583863199776502597e+02,5.358112379604637043e-01
-1.100000000000000000e+01,1.000000000000000000e+00,1.591364016932525089e+02,5.498531826765850061e-01
-1.000000000000000000e+01,1.000000000000000000e+00,1.599567862621735799e+02,5.645693936680999947e-01
-9.000000000000000000e+00,1.000000000000000000e+00,1.608618614761628294e+02,5.800027742076808712e-01
-8.000000000000000000e+00,1.000000000000000000e+00,1.618708664335714502e+02,5.961991412974800841e-01
-7.000000000000000000e+00,1.000000000000000000e+00,1.630102999566398125e+02,6.132073488745093393e-01
-6.000000000000000000e+00,1.000000000000000000e+00,1.643179827593300502e+02,6.310793874713293006e-01
-5.000000000000000000e+00,1.000000000000000000e+00,1.658502665202918251e+02,6.498704494119476038e-01
-4.000000000000000000e+00,1.000000000000000000e+00,1.676955107862172554e+02,6.696389456766376203e-01
-3.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,6.904464570546919866e-01
-2.000000000000000000e+00,1.000000000000000000e+00,1.730102999566398125e+02,7.123575980943289698e-01
-1.000000000000000000e+00,1.000000000000000000e+00,1.769897000433601875e+02,7.354397676755055624e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+02,7.597627548757708293e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.769897000433601875e+02,7.853981633974482790e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.730102999566398125e+02,8.124186125847131512e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,8.408966686431651461e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.676955107862172554e+02,8.709034570756529758e-01
5.000000000000000000e+00,1.000000000000000000e+00,1.658502665202918251e+02,9.025069079643125436e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.643179827593300502e+02,9.357695914045828234e-01
7.000000000000000000e+00,1.000000000000000000e+00,1.630102999566398125e+02,9.707461133931430952e-01
8.000000000000000000e+00,1.000000000000000000e+00,1.618708664335714502e+02,1.007480065302928551e+00
9.000000000000000000e+00,1.000000000000000000e+00,1.608618614761628294e+02,1.046000555144789290e+00
1.000000000000000000e+01,1.000000000000000000e+00,1.599567862621735799e+02,1.086318397757873422e+00
1.100000000000000000e+01,1.000000000000000000e+00,1.591364016932525089e+02,1.128422103818151667e+00
1.200000000000000000e+01,1.000000000000000000e+00,1.583863199776502597e+02,1.172273881128476303e+00
1.300000000000000000e+01,1.000000000000000000e+00,1.576955107862172554e+02,1.217805938967986057e+00
1.400000000000000000e+01,1.000000000000000000e+00,1.570553377383840825e+02,1.264917455390044410e+00
1.500000000000000000e+01,1.000000000000000000e+00,1.564589156085259845e+02,1.313472611823808034e+00
1.600000000000000000e+01,1.000000000000000000e+00,1.559006687666870619e+02,1.363300100359693845e+00
1.700000000000000000e+01,1.000000000000000000e+00,1.553760200210104472e+02,1.414194449812881338e+00
1.800000000000000000e+01,1.000000000000000000e+00,1.548811663902112628e+02,1.465919388064662821e+00
1.900000000000000000e+01,1.000000000000000000e+00,1.544129142946683260e+02,1.518213265183954830e+00
2.000000000000000000e+01,1.000000000000000000e+00,1.539685562737981854e+02,1.570796326794896558e+00
2.100000000000000000e+01,1.000000000000000000e+00,1.535457773065090805e+02,1.623379388405838286e+00
2.200000000000000000e+01,1.000000000000000000e+00,1.531425826139773676e+02,1.675673265525130518e+00
2.300000000000000000e+01,1.000000000000000000e+00,1.527572413039921173e+02,1.727398203776912000e+00
2.400000000000000000e+01,1.000000000000000000e+00,1.523882418684426909e+02,1.778292553230099271e+00
2.500000000000000000e+01,1.000000000000000000e+00,1.520342566678957041e+02,1.828120041765985304e+00
2.600000000000000000e+01,1.000000000000000000e+00,1.516941133131485628e+02,1.876675198199748706e+00
2.700000000000000000e+01,1.000000000000000000e+00,1.513667713987954357e+02,1.923786714621807059e+00
2.800000000000000000e+01,1.000000000000000000e+00,1.510513034325474564e+02,1.969318772461316813e+00
2.900000000000000000e+01,1.000000000000000000e+00,1.507468790850035134e+02,2.013170549771641671e+00
3.000000000000000000e+01,1.000000000000000000e+00,1.504527520902093727e+02,2.055274255831919916e+00
3.100000000000000000e+01,1.000000000000000000e+00,1.501682492796218753e+02,2.095592098445004048e+00
3.200000000000000000e+01,1.000000000000000000e+00,1.498927613460822670e+02,2.134112588286864565e+00
3.300000000000000000e+01,1.000000000000000000e+00,1.496257350205937655e+02,2.170846540196650132e+00
3.400000000000000000e+01,1.000000000000000000e+00,1.493666664104825088e+02,2.205823062185210404e+00
3.500000000000000000e+01,1.000000000000000000e+00,1.491150952981760440e+02,2.239085745625480683e+00
3.600000000000000000e+01,1.000000000000000000e+00,1.488706002391591880e+02,2.270689196514140473e+00
3.700000000000000000e+01,1.000000000000000000e+00,1.486327943284359208e+02,2.300695984946627970e+00
3.800000000000000000e+01,1.000000000000000000e+00,1.484013215290743233e+02,2.329174041005080298e+00
3.900000000000000000e+01,1.000000000000000000e+00,1.481758534756544634e+02,2.356194490192344837e+00
4.000000000000000000e+01,1.000000000000000000e+00,1.479560866808070045e+02,2.381829898714022509e+00
4.100000000000000000e+01,1.000000000000000000e+00,1.477417400853810818e+02,2.406152885914287776e+00
4.200000000000000000e+01,1.000000000000000000e+00,1.475325529027615801e+02,2.429235055495464035e+00
4.300000000000000000e+01,1.000000000000000000e+00,1.473282827159698627e+02,2.451146196535101129e+00
4.400000000000000000e+01,1.000000000000000000e+00,1.471287037928088921e+02,2.471953707913155718e+00
4.500000000000000000e+01,1.000000000000000000e+00,1.469336055897573772e+02,2.491722204177845512e+00
4.600000000000000000e+01,1.000000000000000000e+00,1.467427914198058829e+02,2.510513266118464148e+00
4.700000000000000000e+01,1.000000000000000000e+00,1.465560772631488931e+02,2.528385304715283777e+00
4.800000000000000000e+01,1.000000000000000000e+00,1.463732907027433328e+02,2.545393512292313254e+00
4.900000000000000000e+01,1.000000000000000000e+00,1.461942699693311170e+02,2.561589879382112134e+00
5.000000000000000000e+01,1.000000000000000000e+00,1.460188630826949634e+02,2.577023259921693121e+00
-5.000000000000000000e+01,2.000000000000000000e+00,1.460136567546160791e+02,2.516899717581867479e-01
-4.900000000000000000e+01,2.000000000000000000e+00,1.461888491929015004e+02,2.551823906208183779e-01
-4.800000000000000000e+01,2.000000000000000000e+00,1.463676419551630659e+02,2.587708919636976246e-01
-4.700000000000000000e+01,2.000000000000000000e+00,1.465501858607274244e+02,2.624593998262764183e-01
-4.600000000000000000e+01,2.000000000000000000e+00,1.467366413907124922e+02,2.662520491509253739e-01
-4.500000000000000000e+01,2.000000000000000000e+00,1.469271795296665459e+02,2.701531997114050010e-01
-4.400000000000000000e+01,2.000000000000000000e+00,1.471219827006977425e+02,2.741674511196587893e-01
-4.300000000000000000e+01,2.000000000000000000e+00,1.473212458068110209e+02,2.782996590051113328e-01
-4.200000000000000000e+01,2.000000000000000000e+00,1.475251773932294554e+02,2.825549524695875059e-01
-4.100000000000000000e+01,2.000000000000000000e+00,1.477340009479264324e+02,2.869387529307694806e-01
-4.000000000000000000e+01,2.000000000000000000e+00,1.479479563605185604e+02,2.914567944778670983e-01
-3.900000000000000000e+01,2.000000000000000000e+00,1.481673015631719466e+02,2.961151458749647358e-01
-3.800000000000000000e+01,2.000000000000000000e+00,1.483923143813887293e+02,3.009202343604250873e-01
-3.700000000000000000e+01,2.000000000000000000e+00,1.486232946276324469e+02,3.058788714048521484e-01
-3.600000000000000000e+01,2.000000000000000000e+00,1.488605664769316377e+02,3.109982806055409665e-01
-3.500000000000000000e+01,2.000000000000000000e+00,1.491044811711354612e+02,3.162861279121544911e-01
-3.400000000000000000e+01,2.000000000000000000e+00,1.493554201077308221e+02,3.217505543966421855e-01
-3.300000000000000000e+01,2.000000000000000000e+00,1.496137983805029705e+02,3.274002118002265482e-01
-3.200000000000000000e+01,2.000000000000000000e+00,1.498800688534074368e+02,3.332443011116726916e-01
-3.100000000000000000e+01,2.000000000000000000e+00,1.501547268665620720e+02,3.392926144540446831e-01
-3.000000000000000000e+01,2.000000000000000000e+00,1.504383156952463594e+02,3.455555805817121517e-01
-2.900000000000000000e+01,2.000000000000000000e+00,1.507314329105030879e+02,3.520443143154172727e-01
-2.800000000000000000e+01,2.000000000000000000e+00,1.510347378251044574e+02,3.587706702705722450e-01
-2.700000000000000000e+01,2.000000000000000000e+00,1.513489602535887286e+02,3.657473012623444486e-01
-2.600000000000000000e+01,2.000000000000000000e+00,1.516749108729376303e+02,3.729877218000610117e-01
-2.500000000000000000e+01,2.000000000000000000e+00,1.520134935455473055e+02,3.805063771123649019e-01
-2.400000000000000000e+01,2.000000000000000000e+00,1.523657200643706346e+02,3.883187181724659931e-01
-2.300000000000000000e+01,2.000000000000000000e+00,1.527327279097342796e+02,3.964412832184412983e-01
-2.200000000000000000e+01,2.000000000000000000e+00,1.531158017799728839e+02,4.048917862850834326e-01
-2.100000000000000000e+01,2.000000000000000000e+00,1.535163998901906837e+02,4.136892132788633769e-01
-2.000000000000000000e+01,2.000000000000000000e+00,1.539361863488939548e+02,4.228539261329407051e-01
-1.900000000000000000e+01,2.000000000000000000e+00,1.543770713554352483e+02,4.324077755705378334e-01
-1.800000000000000000e+01,2.000000000000000000e+00,1.548412615628832043e+02,4.423742229767448908e-01
-1.700000000000000000e+01,2.000000000000000000e+00,1.553313237964588893e+02,4.527784718235359218e-01
-1.600000000000000000e+01,2.000000000000000000e+00,1.558502665202918251e+02,4.636476090008060935e-01
-1.500000000000000000e+01,2.000000000000000000e+00,1.564016451766011073e+02,4.750107562650968673e-01
-1.400000000000000000e+01,2.000000000000000000e+00,1.569897000433601875e+02,4.868992318112690398e-01
-1.300000000000000000e+01,2.000000000000000000e+00,1.576195389687120496e+02,4.993467216801301123e-01
-1.200000000000000000e+01,2.000000000000000000e+00,1.582973828460504251e+02,5.123894603107377321e-01
-1.100000000000000000e+01,2.000000000000000000e+00,1.590308998699194376e+02,5.260664189967634297e-01
-1.000000000000000000e+01,2.000000000000000000e+00,1.598296666070122001e+02,5.404195002705841633e-01
-9.000000000000000000e+00,2.000000000000000000e+00,1.607058107428570679e+02,5.554937352655435756e-01
-8.000000000000000000e+00,2.000000000000000000e+00,1.616749108729376303e+02,5.713374798336268157e-01
-7.000000000000000000e+00,2.000000000000000000e+00,1.627572413039921173e+02,5.880026035475675039e-01
-6.000000000000000000e+00,2.000000000000000000e+00,1.639794000867203749e+02,6.055446636049700571e-01
-5.000000000000000000e+00,2.000000000000000000e+00,1.653760200210104472e+02,6.240230529767568646e-01
-4.000000000000000000e+00,2.000000000000000000e+00,1.669897000433601875e+02,6.435011087932843710e-01
-3.000000000000000000e+00,2.000000000000000000e+00,1.688605664769316377e+02,6.640461628266846050e-01
-2.000000000000000000e+00,2.000000000000000000e+00,1.709691001300805624e+02,6.857295109062863103e-01
-1.000000000000000000e+00,2.000000000000000000e+00,1.730102999566398125e+02,7.086262721276702647e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.739794000867203749e+02,7.328151017865065509e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.730102999566398125e+02,7.583777142101835178e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.709691001300805624e+02,7.853981633974482790e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.688605664769316377e+02,8.139618212362083050e-01
4.000000000000000000e+00,2.000000000000000000e+00,1.669897000433601875e+02,8.441539861131710509e-01
5.000000000000000000e+00,2.000000000000000000e+00,1.653760200210104472e+02,8.760580505981934163e-01
6.000000000000000000e+00,2.000000000000000000e+00,1.639794000867203749e+02,9.097531579442097449e-01
7.000000000000000000e+00,2.000000000000000000e+00,1.627572413039921173e+02,9.453112865556675404e-01
8.000000000000000000e+00,2.000000000000000000e+00,1.616749108729376303e+02,9.827937232473290541e-01
9.000000000000000000e+00,2.000000000000000000e+00,1.607058107428570679e+02,1.022246924344368590e+00
1.000000000000000000e+01,2.000000000000000000e+00,1.598296666070122001e+02,1.063697822402559723e+00
1.100000000000000000e+01,2.000000000000000000e+00,1.590308998699194376e+02,1.107148717794090409e+00
1.200000000000000000e+01,2.000000000000000000e+00,1.582973828460504251e+02,1.152571997215667610e+00
1.300000000000000000e+01,2.000000000000000000e+00,1.576195389687120496e+02,1.199905037982234246e+00
1.400000000000000000e+01,2.000000000000000000e+00,1.569897000433601875e+02,1.249045772398254428e+00
1.500000000000000000e+01,2.000000000000000000e+00,1.564016451766011073e+02,1.299849476456476083e+00
1.600000000000000000e+01,2.000000000000000000e+00,1.558502665202918251e+02,1.352127380920954636e+00
1.700000000000000000e+01,2.000000000000000000e+00,1.553313237964588893e+02,1.405647649380269870e+00
1.800000000000000000e+01,2.000000000000000000e+00,1.548412615628832043e+02,1.460139105621000910e+00
1.900000000000000000e+01,2.000000000000000000e+00,1.543770713554352483e+02,1.515297821549179691e+00
2.000000000000000000e+01,2.000000000000000000e+00,1.539361863488939548e+02,1.570796326794896558e+00
2.100000000000000000e+01,2.000000000000000000e+00,1.535163998901906837e+02,1.626294832040613425e+00
2.200000000000000000e+01,2.000000000000000000e+00,1.531158017799728839e+02,1.681453547968792206e+00
2.300000000000000000e+01,2.000000000000000000e+00,1.527327279097342796e+02,1.735945004209523468e+00
2.400000000000000000e+01,2.000000000000000000e+00,1.523657200643706346e+02,1.789465272668838480e+00
2.500000000000000000e+01,2.000000000000000000e+00,1.520134935455473055e+02,1.841743177133317255e+00
2.600000000000000000e+01,2.000000000000000000e+00,1.516749108729376303e+02,1.892546881191538910e+00
2.700000000000000000e+01,2.000000000000000000e+00,1.513489602535887286e+02,1.941687615607559092e+00
2.800000000000000000e+01,2.000000000000000000e+00,1.510347378251044574e+02,1.989020656374125728e+00
2.900000000000000000e+01,2.000000000000000000e+00,1.507314329105030879e+02,2.034443935795702707e+00
3.000000000000000000e+01,2.000000000000000000e+00,1.504383156952463594e+02,2.077894831187233393e+00
3.100000000000000000e+01,2.000000000000000000e+00,1.501547268665620720e+02,2.119345729245424526e+00
3.200000000000000000e+01,2.000000000000000000e+00,1.498800688534074368e+02,2.158798930342463951e+00
3.300000000000000000e+01,2.000000000000000000e+00,1.496137983805029705e+02,2.196281367034125687e+00
3.400000000000000000e+01,2.000000000000000000e+00,1.493554201077308221e+02,2.231839495645583593e+00
3.500000000000000000e+01,2.000000000000000000e+00,1.491044811711354612e+02,2.265534602991599922e+00
3.600000000000000000e+01,2.000000000000000000e+00,1.488605664769316377e+02,2.297438667476622065e+00
3.700000000000000000e+01,2.000000000000000000e+00,1.486232946276324469e+02,2.327630832353584811e+00
3.800000000000000000e+01,2.000000000000000000e+00,1.483923143813887293e+02,2.356194490192344837e+00
3.900000000000000000e+01,2.000000000000000000e+00,1.481673015631719466e+02,2.383214939379609820e+00
4.000000000000000000e+01,2.000000000000000000e+00,1.479479563605185604e+02,2.408777551803286787e+00
4.100000000000000000e+01,2.000000000000000000e+00,1.477340009479264324e+02,2.432966381462123184e+00
4.200000000000000000e+01,2.000000000000000000e+00,1.475251773932294554e+02,2.455863142683507139e+00
4.300000000000000000e+01,2.000000000000000000e+00,1.473212458068110209e+02,2.477546490763108622e+00
4.400000000000000000e+01,2.000000000000000000e+00,1.471219827006977425e+02,2.498091544796508856e+00
4.500000000000000000e+01,2.000000000000000000e+00,1.469271795296665459e+02,2.517569600613036584e+00
4.600000000000000000e+01,2.000000000000000000e+00,1.467366413907124922e+02,2.536047989984823392e+00
4.700000000000000000e+01,2.000000000000000000e+00,1.465501858607274244e+02,2.553590050042225723e+00
4.800000000000000000e+01,2.000000000000000000e+00,1.463676419551630659e+02,2.570255173756166300e+00
4.900000000000000000e+01,2.000000000000000000e+00,1.461888491929015004e+02,2.586098918324249762e+00
5.000000000000000000e+01,2.000000000000000000e+00,1.460136567546160791e+02,2.601173153319209064e+00
-5.000000000000000000e+01,3.000000000000000000e+00,1.460049933868538972e+02,2.382447581787450197e-01
-4.900000000000000000e+01,3.000000000000000000e+00,1.461798295742513005e+02,2.415657070953259600e-01
-4.800000000000000000e+01,3.000000000000000000e+00,1.463582436722938098e+02,2.449786631268641435e-01
-4.700000000000000000e+01,3.000000000000000000e+00,1.465403845818685795e+02,2.484874206574027300e-01
-4.600000000000000000e+01,3.000000000000000000e+00,1.467264106561366930e+02,2.520959806680739823e-01
-4.500000000000000000e+01,3.000000000000000000e+00,1.469164905141327324e+02,2.558085646153719361e-01
-4.400000000000000000e+01,3.000000000000000000e+00,1.471108039433827344e+02,2.596296294082575118e-01
-4.300000000000000000e+01,3.000000000000000000e+00,1.473095429034237611e+02,2.635638835830378945e-01
-4.200000000000000000e+01,3.000000000000000000e+00,1.475129126439908305e+02,2.676163047847617826e-01
-4.100000000000000000e+01,3.000000000000000000e+00,1.477211329538632754e+02,2.717921586746994134e-01
-4.000000000000000000e+01,3.000000000000000000e+00,1.479344395590097179e+02,2.760970193954364604e-01
-3.900000000000000000e+01,3.000000000000000000e+00,1.481530856918240033e+02,2.805367917383219667e-01
-3.800000000000000000e+01,3.000000000000000000e+00,1.483773438570197811e+02,2.851177351725961429e-01
-3.700000000000000000e+01,3.000000000000000000e+00,1.486075078242839425e+02,2.898464899116197646e-01
-3.600000000000000000e+01,3.000000000000000000e+00,1.488438948832570077e+02,2.947301052093774243e-01
-3.500000000000000000e+01,3.000000000000000000e+00,1.490868484030277727e+02,2.997760700999796413e-01
-3.400000000000000000e+01,3.000000000000000000e+00,1.493367407463796326e+02,3.049923468144047356e-01
-3.300000000000000000e+01,3.000000000000000000e+00,1.495939765988592569e+02,3.103874071323514672e-01
-3.200000000000000000e+01,3.000000000000000000e+00,1.498589967848037929e+02,3.159702719529804416e-01
-3.100000000000000000e+01,3.000000000000000000e+00,1.501322826573375551e+02,3.217505543966421855e-01
-3.000000000000000000e+01,3.000000000000000000e+00,1.504143611677803278e+02,3.277385067805554386e-01
-2.900000000000000000e+01,3.000000000000000000e+00,1.507058107428570679e+02,3.339450718448940258e-01
-2.800000000000000000e+01,3.000000000000000000e+00,1.510072681268239592e+02,3.403819386419069670e-01
-2.700000000000000000e+01,3.000000000000000000e+00,1.513194363817695773e+02,3.470616035394905041e-01
-2.600000000000000000e+01,3.000000000000000000e+00,1.516430942850757333e+02,3.539974368318961062e-01
-2.500000000000000000e+01,3.000000000000000000e+00,1.519791074211826754e+02,3.612037554936816663e-01
-2.400000000000000000e+01,3.000000000000000000e+00,1.523284413391781982e+02,3.686959026580498011e-01
-2.300000000000000000e+01,3.000000000000000000e+00,1.526921772433361184e+02,3.764903344465229118e-01
-2.200000000000000000e+01,3.000000000000000000e+00,1.530715308072277026e+02,3.846047148222135337e-01
-2.100000000000000000e+01,3.000000000000000000e+00,1.534678748622465605e+02,3.930580191819325053e-01
-2.000000000000000000e+01,3.000000000000000000e+00,1.538827669199265813e+02,4.018706474404565299e-01
-1.900000000000000000e+01,3.000000000000000000e+00,1.543179827593300502e+02,4.110645473898644209e-01
-1.800000000000000000e+01,3.000000000000000000e+00,1.547755576649367981e+02,4.206633491330349917e-01
-1.700000000000000000e+01,3.000000000000000000e+00,1.552578373592374419e+02,4.306925113865079924e-01
-1.600000000000000000e+01,3.000000000000000000e+00,1.557675412606319298e+02,4.411794804149806182e-01
-1.500000000000000000e+01,3.000000000000000000e+00,1.563078414258985731e+02,4.521538622857755874e-01
-1.400000000000000000e+01,3.000000000000000000e+00,1.568824613894424544e+02,4.636476090008060935e-01
-1.300000000000000000e+01,3.000000000000000000e+00,1.574957999769110586e+02,4.756952188549921079e-01
-1.200000000000000000e+01,3.000000000000000000e+00,1.581530856918240033e+02,4.883339510564055352e-01
-1.100000000000000000e+01,3.000000000000000000e+00,1.588605664769316377e+02,5.016040541891204629e-01
-1.000000000000000000e+01,3.000000000000000000e+00,1.596257350205937655e+02,5.155490074589790250e-01
-9.000000000000000000e+00,3.000000000000000000e+00,1.604575749056067480e+02,5.302157727766299011e-01
-8.000000000000000000e+00,3.000000000000000000e+00,1.613667713987954357e+02,5.456550545269917007e-01
-7.000000000000000000e+00,3.000000000000000000e+00,1.623657200643706346e+02,5.619215622568153323e-01
-6.000000000000000000e+00,3.000000000000000000e+00,1.634678748622465605e+02,5.790742693677308761e-01
-5.000000000000000000e+00,3.000000000000000000e+00,1.646852108295774428e+02,5.971766580926775037e-01
-4.000000000000000000e+00,3.000000000000000000e+00,1.660205999132796251e+02,6.162969373960712760e-01
-3.000000000000000000e+00,3.000000000000000000e+00,1.674472749489669354e+02,6.365082157879510261e-01
-2.000000000000000000e+00,3.000000000000000000e+00,1.688605664769316377e+02,6.578886051822100400e-01
-1.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+02,6.805212246672144305e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.704575749056067480e+02,7.044940642422177213e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+02,7.298996581517315230e-01
2.000000000000000000e+00,3.000000000000000000e+00,1.688605664769316377e+02,7.568345055586883641e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.674472749489669354e+02,7.853981633974482790e-01
4.000000000000000000e+00,3.000000000000000000e+00,1.660205999132796251e+02,8.156919233162234217e-01
5.000000000000000000e+00,3.000000000000000000e+00,1.646852108295774428e+02,8.478169733934056707e-01
6.000000000000000000e+00,3.000000000000000000e+00,1.634678748622465605e+02,8.818719385800352084e-01
7.000000000000000000e+00,3.000000000000000000e+00,1.623657200643706346e+02,9.179496956941223251e-01
8.000000000000000000e+00,3.000000000000000000e+00,1.613667713987954357e+02,9.561333748727310899e-01
9.000000000000000000e+00,3.000000000000000000e+00,1.604575749056067480e+02,9.964914966201948721e-01
1.000000000000000000e+01,3.000000000000000000e+00,1.596257350205937655e+02,1.039072259536091059e+00
1.100000000000000000e+01,3.000000000000000000e+00,1.588605664769316377e+02,1.083897094983627518e+00
1.200000000000000000e+01,3.000000000000000000e+00,1.581530856918240033e+02,1.130953743979160375e+00
1.300000000000000000e+01,3.000000000000000000e+00,1.574957999769110586e+02,1.180189283097209829e+00
1.400000000000000000e+01,3.000000000000000000e+00,1.568824613894424544e+02,1.231503712340851875e+00
1.500000000000000000e+01,3.000000000000000000e+00,1.563078414258985731e+02,1.284744885077578447e+00
1.600000000000000000e+01,3.000000000000000000e+00,1.557675412606319298e+02,1.339705659598999565e+00
1.700000000000000000e+01,3.000000000000000000e+00,1.552578373592374419e+02,1.396124127786656954e+00
1.800000000000000000e+01,3.000000000000000000e+00,1.547755576649367981e+02,1.453687582228032404e+00
1.900000000000000000e+01,3.000000000000000000e+00,1.543179827593300502e+02,1.512040504079174008e+00
